Id,Sales
1,3993.03295898
2,7165.32080078
3,8762.73730469
4,8056.96435547
5,7191.76367188
6,5924.22851562
7,7229.17675781
8,8111.78027344
9,5283.07324219
10,5519.99804688
11,6719.39648438
12,8097.98144531
13,7428.47802734
14,9380.41015625
15,5731.99072266
16,4841.08984375
17,5466.43847656
18,9720.44726562
19,10653.4726562
20,9640.61035156
21,7995.99560547
22,4536.70019531
23,5514.07763672
24,4225.44042969
25,7464.49462891
26,11408.7783203
27,9675.47558594
28,5574.85351562
29,4815.63916016
30,4434.14697266
31,5894.484375
32,10479.7910156
33,6928.09765625
34,5372.45703125
35,5287.77685547
36,8042.8828125
37,3679.83374023
38,7414.27148438
39,4544.94677734
40,7206.91894531
41,6982.52294922
42,5242.02734375
43,8321.03320312
44,7253.79296875
45,4725.54541016
46,6485.07226562
47,7580.92382812
48,12082.0283203
49,5895.94628906
50,8068.58398438
51,6873.96533203
52,8668.73535156
53,6602.08251953
54,8990.08398438
55,4701.49121094
56,4984.50927734
57,5968.83837891
58,5946.16015625
59,9174.703125
60,7818.47460938
61,5700.16650391
62,7766.32177734
63,6570.94140625
64,10201.1650391
65,3927.00708008
66,12499.0019531
67,4789.22558594
68,6186.32421875
69,8116.69482422
70,4602.72851562
71,6789.63916016
72,6013.81347656
73,7806.15722656
74,5706.97216797
75,5673.56005859
76,7027.81103516
77,7698.43408203
78,7131.78173828
79,5017.49072266
80,7251.01220703
81,12156.7558594
82,6114.84033203
83,4119.44775391
84,6603.39892578
85,6017.98486328
86,5687.45800781
87,7822.01757812
88,3895.16821289
89,7940.55273438
90,5851.78027344
91,6906.28564453
92,6386.46386719
93,3943.91943359
94,5214.6484375
95,4980.70703125
96,8359.46289062
97,8166.34619141
98,5170.16259766
99,5070.50097656
100,7865.68652344
101,6012.26464844
102,6331.16210938
103,7092.91699219
104,6470.42871094
105,7820.91357422
106,5802.98388672
107,4194.7578125
108,6972.63330078
109,8418.53613281
110,8007.80224609
111,8525.81347656
112,7939.67431641
113,5463.11816406
114,8487.15332031
115,5421.03027344
116,6873.63085938
117,9267.43554688
118,6150.79833984
119,10246.1757812
120,7499.62695312
121,7649.52587891
122,5937.93603516
123,7097.66113281
124,7877.75927734
125,6858.24121094
126,3703.14916992
127,5257.33007812
128,7514.60644531
129,5423.40429688
130,4096.16064453
131,8198.8125
132,6825.30566406
133,5643.109375
134,6568.13378906
135,5182.04638672
136,7398.19335938
137,7325.30908203
138,6947.24121094
139,5983.02050781
140,5327.84960938
141,6489.00097656
142,3675.06640625
143,5690.16552734
144,5575.62451172
145,8577.17382812
146,7415.12695312
147,6254.06054688
148,12971.9423828
149,4580.13818359
150,5169.97021484
151,10203.21875
152,7122.2578125
153,8821.5546875
154,7051.00878906
155,5742.48144531
156,6390.05908203
157,5494.12744141
158,8497.49707031
159,11341.4277344
160,5796.10791016
161,3258.82543945
162,4253.32324219
163,8814.99511719
164,8645.08007812
165,6044.51123047
166,6952.51123047
167,5166.75585938
168,5455.109375
169,3393.45043945
170,4895.07470703
171,6223.78857422
172,7553.77783203
173,6930.21240234
174,9010.16210938
175,7993.10546875
176,9416.84960938
177,7733.02978516
178,4910.25927734
179,9489.33886719
180,10069.640625
181,5922.92333984
182,7275.43261719
183,5272.86865234
184,6733.53076172
185,4276.41015625
186,6948.83203125
187,5278.82177734
188,9207.4453125
189,7501.62304688
190,8181.57226562
191,7179.11914062
192,5630.47412109
193,8316.8515625
194,18294.3574219
195,9816.29785156
196,5476.06152344
197,3066.66870117
198,5966.38525391
199,8075.62109375
200,5648.37597656
201,13253.0166016
202,18644.2617188
203,4341.57421875
204,5025.76757812
205,9707.56933594
206,4832.26416016
207,8442.75585938
208,6695.296875
209,7652.27001953
210,5418.00585938
211,6037.4296875
212,5866.71923828
213,6900.08984375
214,10108.8632812
215,6111.71484375
216,5852.23242188
217,7432.85791016
218,5076.4921875
219,4884.75732422
220,7946.29589844
221,6118.171875
222,5255.71044922
223,7206.80859375
224,6242.09960938
225,6105.88818359
226,7257.07324219
227,6921.01074219
228,8656.04492188
229,6767.25634766
230,7943.77246094
231,5974.57470703
232,3796.23046875
233,5951.70361328
234,6777.40429688
235,6166.22949219
236,4400.23632812
237,8392.21679688
238,7487.58349609
239,8963.07128906
240,7151.296875
241,5612.04003906
242,5163.49414062
243,4304.82275391
244,9527.4453125
245,5249.45800781
246,7316.55957031
247,14941.0361328
248,7545.16552734
249,8200.46289062
250,5571.52050781
251,4523.33886719
252,7147.34863281
253,3685.19433594
254,5775.25292969
255,11227.4414062
256,5185.69580078
257,16709.7148438
258,13820.9052734
259,5069.02587891
260,6891.81542969
261,6208.30175781
262,6837.34033203
263,5555.84912109
264,11606.453125
265,7982.62988281
266,10393.8066406
267,4170.27734375
268,7348.95605469
269,5453.36669922
270,7930.98583984
271,6978.62792969
272,5909.63378906
273,6353.39941406
274,6400.56298828
275,8184.45214844
276,9812.94628906
277,5870.54248047
278,9824.953125
279,6309.85644531
280,10365.3349609
281,5739.13037109
282,5444.88378906
283,5449.87744141
284,10410.0673828
285,6216.55615234
286,8157.99267578
287,6320.47607422
288,8860.45410156
289,4503.75830078
290,8641.83203125
291,6967.30175781
292,4351.48779297
293,13030.0839844
294,17712.6054688
295,7209.79931641
296,6908.35449219
297,9117.58300781
298,10590.4794922
299,11638.7216797
300,5350.30322266
301,7415.74951172
302,5978.17724609
303,8067.453125
304,3917.56713867
305,5835.96142578
306,5592.34912109
307,5783.09716797
308,7471.68164062
309,5254.32226562
310,4809.25390625
311,7052.73730469
312,4284.67480469
313,4604.14697266
314,6599.69042969
315,6369.59423828
316,9266.18066406
317,8948.75488281
318,7278.83349609
319,6354.66015625
320,6308.53271484
321,11915.5224609
322,7264.56640625
323,5215.50390625
324,5271.08837891
325,7418.49414062
326,4413.94140625
327,7059.57519531
328,3479.4362793
329,4973.92724609
330,8279.66796875
331,6732.90136719
332,5275.80175781
333,9203.02050781
334,9686.70410156
335,12578.9238281
336,5915.35205078
337,9615.57714844
338,2804.81103516
339,5167.06640625
340,6578.27197266
341,4425.62792969
342,7843.95263672
343,5067.88964844
344,4917.57617188
345,8611.49511719
346,10897.3603516
347,9866.06347656
348,5544.20263672
349,4764.02050781
350,7760.34619141
351,6919.3671875
352,6089.67822266
353,5372.2109375
354,6543.90283203
355,10036.3408203
356,4333.86181641
357,6080.94287109
358,8151.84033203
359,8106.82226562
360,12883.3535156
361,4853.66650391
362,14933.4287109
363,6561.24023438
364,5140.36816406
365,3665.83666992
366,5942.41210938
367,6534.59667969
368,5813.36572266
369,7294.45019531
370,5111.29589844
371,4908.05371094
372,7413.26708984
373,3215.95947266
374,7710.91210938
375,6932.22216797
376,7894.62353516
377,8834.18457031
378,5692.07080078
379,8591.953125
380,6155.02392578
381,5614.72265625
382,5849.49267578
383,5101.99707031
384,10379.8779297
385,6892.81445312
386,4698.06201172
387,6861.10693359
388,8529.18945312
389,7509.70556641
390,6026.8828125
391,8181.60302734
392,5559.18896484
393,6263.55224609
394,6086.34521484
395,8549.22460938
396,6654.67724609
397,6339.79736328
398,5715.24707031
399,4768.63037109
400,3639.13378906
401,5612.23291016
402,9131.00195312
403,8107.37158203
404,10035.5654297
405,11301.5615234
406,8117.39941406
407,5766.72607422
408,5344.4375
409,10635.1279297
410,11085.7617188
411,8236.48925781
412,8349.16015625
413,7698.00097656
414,5724.99169922
415,3868.54760742
416,10563.1513672
417,7187.49169922
418,6211.76708984
419,6086.06640625
420,3063.4230957
421,11663.5800781
422,6351.86035156
423,4991.30322266
424,5040.43945312
425,5391.22998047
426,6479.58789062
427,8200.04003906
428,6771.27880859
429,5344.11132812
430,5132.23486328
431,4073.33105469
432,3359.76391602
433,6818.13525391
434,17212.6015625
435,4397.63476562
436,5903.32373047
437,6692.75585938
438,6103.80371094
439,5288.02929688
440,5125.33740234
441,3893.31445312
