Id,Sales
1,4304.65798664
2,7604.01829019
3,8980.96974335
4,8019.22351202
5,7818.64453642
6,5820.78773766
7,7965.39680553
8,8313.5237558
9,5621.53412142
10,5649.01295981
11,7292.63874164
12,8009.70161106
13,7292.08146458
14,9598.64115216
15,5549.76613038
16,4974.22177522
17,5897.75091176
18,9876.19011286
19,10631.2698026
20,10079.0743111
21,7814.92928325
22,4519.29385795
23,6004.68408881
24,4424.51463435
25,7204.03442448
26,12032.2243484
27,9462.804746
28,5620.01256552
29,5117.32781813
30,4711.06325452
31,5562.03063032
32,10568.0841471
33,7070.19355799
34,5503.79091275
35,5111.57438513
36,8248.86571252
37,3787.99148774
38,7584.59790165
39,4570.1757821
40,7541.90764975
41,6989.37053907
42,5648.5258841
43,8081.80900953
44,7682.49748548
45,4670.7227393
46,6374.39572998
47,8335.76344854
48,12258.3631388
49,5986.77761765
50,8193.53738598
51,7482.67165018
52,9744.53466799
53,6360.32260841
54,9663.52419177
55,4949.81563659
56,5076.30542086
57,6003.76091244
58,6151.6316217
59,9809.22940728
60,7821.35174653
61,5633.17241194
62,8107.98249098
63,7174.89969667
64,10451.2475979
65,4118.28615893
66,12989.8000801
67,4881.07244447
68,6107.51383061
69,8489.28427346
70,4962.3221778
71,6684.24001801
72,6480.32423669
73,7810.53446802
74,5838.22608144
75,5342.6595898
76,7690.25196449
77,7890.95985641
78,7149.50994855
79,4852.70542291
80,7349.25311846
81,11778.2604579
82,6820.63274621
83,4414.09078386
84,6883.988011
85,5911.26173118
86,5589.07159187
87,7836.725786
88,3880.37335166
89,8482.77869677
90,6127.16617531
91,7241.43417532
92,6909.5477541
93,4332.61187595
94,5688.25440227
95,5331.77159657
96,8556.64128394
97,8387.09330537
98,5220.5661468
99,4907.38650085
100,7937.17290799
101,6028.38569142
102,5905.3081969
103,7455.77212336
104,6457.85114131
105,7673.7429341
106,5818.41193695
107,4400.27790459
108,7372.63926991
109,8524.87372925
110,8609.75864771
111,8665.25849001
112,8079.65791273
113,5691.15593822
114,9064.20455613
115,5499.23006455
116,7441.07969877
117,8957.66686023
118,6344.98463774
119,10384.7337628
120,7714.64017457
121,8194.7349562
122,6421.80755504
123,7345.78241665
124,8720.8763923
125,6354.72245849
126,3734.24011798
127,5486.38773991
128,7858.4623713
129,5835.67527019
130,4662.53099224
131,8307.46080165
132,6718.31979493
133,5808.56760644
134,6679.46058415
135,5259.29411756
136,7459.2158708
137,7455.89435269
138,7357.26557836
139,5537.13983146
140,4822.70526481
141,6472.49473899
142,3781.6790377
143,5752.9325374
144,5908.66803674
145,8715.79815546
146,7550.73949708
147,6288.29789588
148,13018.5062334
149,4928.90388664
150,5226.41087597
151,10191.9962967
152,7348.64336342
153,8405.50954352
154,7736.65547411
155,6097.49919044
156,6452.29566215
157,5484.52959728
158,8641.09634682
159,12560.2406619
160,6381.40356288
161,3270.97796293
162,4819.86277513
163,8695.53238887
164,9020.29143531
165,6631.24915958
166,7164.10036985
167,5323.30608542
168,5514.76364214
169,3361.9768075
170,5295.23876383
171,6738.51393969
172,7564.95790406
173,7016.93853789
174,8955.91926869
175,8097.29104712
176,9221.89704233
177,7974.74112077
178,4920.43321695
179,9128.98728417
180,10404.315589
181,6177.07978084
182,7736.43728295
183,5226.54425717
184,6535.97892099
185,4234.24750391
186,7778.46783279
187,5321.21788312
188,9610.56528073
189,7910.4198444
190,8854.37384669
191,8075.62391456
192,6137.0620495
193,8923.09725927
194,18271.1137594
195,10593.4216315
196,5630.42260779
197,2917.33324536
198,6189.7830462
199,8572.68666542
200,5877.65973136
201,12937.6525717
202,17894.2994782
203,3996.77946771
204,5097.7078186
205,9445.94163624
206,5184.98269977
207,8922.43586229
208,7020.58909213
209,8164.01652996
210,5912.47862587
211,6310.24224907
212,6204.55322824
213,7752.03091847
214,10516.4207996
215,5958.73566356
216,6004.88972054
217,9154.96045153
218,5465.71071638
219,5097.4330573
220,7856.16712574
221,5900.22952568
222,5977.7208024
223,7473.48891721
224,6336.95553594
225,5903.248938
226,7247.78048393
227,6744.78394772
228,9239.16043897
229,6645.02174862
230,7977.36652658
231,6012.23401575
232,4037.53163827
233,6267.21524033
234,7015.35479088
235,6229.67604103
236,4164.19256411
237,8466.09763701
238,7719.5382622
239,9482.69863517
240,6755.14484681
241,5853.23582231
242,5505.20116163
243,4670.74074117
244,9609.2581348
245,5240.37968245
246,7962.05881907
247,15670.3636256
248,7435.32343976
249,8210.94329132
250,5964.91938414
251,4813.40583851
252,7081.16646009
253,4154.81986789
254,6035.89491704
255,11431.9873785
256,5407.01093321
257,16473.3430265
258,13660.188218
259,5356.96864832
260,7016.00404708
261,5803.74460237
262,7992.21075572
263,5694.5202872
264,11630.2285949
265,8012.18630023
266,10773.6054277
267,4244.22243002
268,7819.41625778
269,5349.3581864
270,8381.47022192
271,7275.0296724
272,6045.76444227
273,6395.91211565
274,6806.57134621
275,8210.54639714
276,10736.0458718
277,6006.50305104
278,10263.7198812
279,6369.00487712
280,10596.526245
281,5423.03965609
282,5483.13485973
283,6036.64553668
284,10519.7497881
285,6345.55125246
286,8171.51944329
287,6392.19926297
288,9324.44124536
289,4497.2967287
290,9218.16682425
291,6912.37423662
292,4232.40989921
293,14119.4317067
294,17927.909618
295,7375.84298313
296,7104.24935111
297,9450.56132299
298,10766.8311054
299,11683.9961384
300,5848.14814362
301,7855.26092482
302,5783.93629331
303,8180.66071502
304,3961.33867408
305,6278.70969326
306,5942.97323118
307,5920.09879093
308,7419.68292947
309,5318.09642879
310,5147.32274643
311,7175.98875288
312,4451.44600442
313,4365.71296106
314,6380.97409884
315,6645.33547533
316,9018.82968605
317,8892.70196679
318,7707.31896372
319,6402.47518912
320,6334.60260158
321,12414.126389
322,7599.5858918
323,5433.14004312
324,5121.09228576
325,7304.97138983
326,4762.99015516
327,7365.11911997
328,3334.766007
329,5006.53447904
330,7980.34023609
331,6501.61269481
332,5757.14365339
333,8871.99563823
334,9475.49773213
335,12868.272367
336,6739.36661995
337,9405.38299125
338,2711.42020924
339,5331.78243082
340,6755.38315724
341,4648.26350232
342,8203.08966442
343,5214.48601755
344,5245.06500257
345,8965.11813271
346,11257.9995372
347,9653.7418759
348,5900.26479416
349,5417.23146922
350,7828.76700898
351,7031.16348183
352,6346.64320917
353,5199.06125747
354,6972.26346775
355,10160.7983565
356,4450.42834054
357,6492.58508577
358,8346.45833963
359,8545.28165529
360,13211.750925
361,5930.21660913
362,14491.6021862
363,7084.50657173
364,5099.1755969
365,3940.86227801
366,6070.75438484
367,6577.86308302
368,6076.60605528
369,7435.02587639
370,5120.2468736
371,4864.22807987
372,7292.59147572
373,3818.98837903
374,7774.71777158
375,6857.76607193
376,8126.03416712
377,8767.09791595
378,5762.93096298
379,8906.11817621
380,6093.14620236
381,5614.26456145
382,6140.7119649
383,5122.2273848
384,10909.0710904
385,7124.35070582
386,4697.7796351
387,7556.41823716
388,8682.76082218
389,7895.14182088
390,6370.71250347
391,8537.6846551
392,5497.60185057
393,6558.72636103
394,5838.12693307
395,8885.7416721
396,6306.5459059
397,5837.27180947
398,6435.86661106
399,5526.9738401
400,3897.11803939
401,5928.97184033
402,8999.43620027
403,8982.29432641
404,10128.1865761
405,11496.693789
406,8991.38037513
407,6096.0512901
408,5470.26349901
409,9940.65466956
410,11199.2776385
411,8929.12183982
412,8754.99635339
413,8002.88914125
414,5868.74992049
415,3879.8855525
416,10341.0692271
417,6829.63787732
418,6195.44273512
419,6610.71146536
420,3235.95899442
421,11879.9609774
422,6147.14925302
423,5034.01832123
424,5023.05204032
425,5664.910483
426,6707.84113207
427,8783.00817534
428,6834.36407379
429,5494.40976873
430,5498.71671921
431,4140.06181464
432,3498.18380485
433,6939.77122617
434,17511.2335729
435,4858.89054189
436,6284.0444868
437,6674.73283426
438,5942.78620218
439,5692.04438334
440,5147.15823221
441,4006.4292183
442,8052.07719879
443,7095.72107584
444,4149.28093656
445,8803.21468509
446,5957.0035762
447,4821.14129473
448,8929.28147693
449,8153.74134791
450,9852.31646071
451,5770.89540092
452,6695.26292788
453,4891.4034523
454,5564.93711245
455,14733.1371587
456,10315.1169433
457,7000.24629588
458,5647.7020906
459,4778.42203348
460,5953.79289088
461,5483.08875649
462,11620.9218705
463,5053.16448466
464,5614.84897949
465,7504.42342084
466,4636.4289575
467,6315.94369318
468,7835.22047994
469,7216.77140649
470,6972.94885376
471,4159.01419834
472,5437.65008977
473,7356.73466373
474,9246.6064634
475,8417.00284106
476,7360.18377227
477,4774.31757733
478,8571.98767134
479,6108.97927167
480,5036.79897587
481,7242.96524879
482,7154.5975978
483,7015.22404867
484,6466.03828095
485,6068.61888696
486,6813.37921561
487,5885.82510217
488,7870.50791105
489,7053.33785789
490,6743.80299165
491,10088.7306307
492,6383.79329419
493,4639.4227503
494,12228.2755701
495,6551.2538508
496,3315.18341504
497,7834.91120238
498,10493.6417564
499,10203.4286074
500,5223.85666098
501,6393.10536549
502,5830.70185086
503,7334.14074015
504,5512.04408457
505,8728.16327737
506,3429.31550898
507,5951.94309072
508,6742.74764136
509,5653.12616888
510,5607.97618298
511,7115.48148588
