Id,Sales
1,4174.42829997
2,7676.77844476
3,8084.56039334
4,6966.6121865
5,5996.5088979
6,5647.77412445
7,7531.03480496
8,8039.17913143
9,5549.89178083
10,5734.30845582
11,6623.41501235
12,7747.30606485
13,6925.76449705
14,8442.65379718
15,5704.83066346
16,4819.52469039
17,5587.35250568
18,9542.42564742
19,2500.01619946
20,9972.43981378
21,6370.95224662
22,4728.35352855
23,5674.99502733
24,4155.78119841
25,7530.37959404
26,9687.5757055
27,8834.57103758
28,5711.40149272
29,4607.25482996
30,4419.81098219
31,4762.5532297
32,10341.8303383
33,7392.01599916
34,5321.1210117
35,5445.59508405
36,6934.0568568
37,3755.2730468
38,6967.30156378
39,4439.36715483
40,6548.49666408
41,7220.34312032
42,5393.74807604
43,6237.57412656
44,6758.6744691
45,4262.56305508
46,6870.38809524
47,6884.896149
48,9754.89979627
49,5940.26160583
50,8305.46931678
51,6289.18713471
52,9162.37695541
53,6659.39351915
54,9518.98807677
55,5070.72450041
56,4860.15801298
57,6259.96480534
58,5512.60250794
59,9197.72710919
60,7386.27238031
61,5577.85028244
62,7845.9275357
63,5585.07683314
64,10435.1034149
65,4101.79053567
66,13283.6605351
67,4550.50981529
68,5881.28982153
69,8162.50323213
70,4598.29379779
71,6475.09447079
72,5856.76409639
73,7391.09661643
74,4931.26553187
75,4691.60349311
76,9449.39504927
77,7300.08647135
78,1342.96127111
79,5254.89600605
80,7027.22258328
81,10232.8078846
82,6230.04324571
83,4184.8803361
84,6870.7017984
85,5603.32748746
86,5714.74729273
87,5905.56017748
88,4052.50938628
89,7399.73180686
90,6157.37100202
91,7286.48485534
92,5146.32581241
93,3518.07872675
94,5880.57524539
95,5085.13697914
96,6491.3234422
97,9068.79951775
98,5153.5124237
99,5074.67074607
100,6413.01987569
101,6048.58392967
102,4899.04579784
103,7254.53646164
104,6624.55810497
105,7510.52818658
106,5624.96201449
107,4651.65703085
108,6635.40529531
109,7571.76784295
110,8243.810759
111,8362.41854907
112,7851.42970925
113,5823.35962804
114,8259.85208741
115,5927.87727907
116,7419.95261733
117,8408.52817098
118,6464.28927586
119,10369.8041682
120,7643.80113308
121,8302.19810992
122,6072.66249749
123,6994.21420408
124,7965.39237285
125,6217.99315147
126,4043.87343748
127,5178.1491834
128,8153.70199574
129,6001.41170156
130,4772.52754313
131,8672.24777063
132,6753.06957407
133,5153.28672837
134,5708.04827277
135,5640.62392078
136,6849.09368325
137,6977.5313419
138,7489.7416355
139,5137.78472102
140,5004.42288097
141,6528.95153263
142,3998.34172789
143,5806.68199875
144,5016.44590744
145,8980.62666541
146,6784.43621282
147,6262.98954172
148,7934.93137869
149,5144.31338649
150,4835.83766477
151,10140.4687324
152,6684.27487331
153,8068.09680988
154,7624.63743341
155,5965.09398607
156,5759.70096041
157,5196.58101828
158,6900.53581713
159,11442.4302976
160,5742.51335262
161,3390.03813299
162,4673.1810825
163,7017.73368497
164,8398.1396907
165,6014.91579296
166,7430.89281908
167,5030.17988392
168,5817.19071922
169,3314.18900747
170,5257.59729445
171,5941.26475632
172,6058.58145237
173,7203.86485722
174,2656.83918624
175,7569.1506981
