Id,Sales
1,4547.69628906
2,7314.34082031
3,8810.61523438
4,6860.91064453
5,6406.68945312
6,5486.46582031
7,8188.55126953
8,8242.265625
9,5046.46240234
10,5629.06738281
11,7344.10693359
12,7782.62060547
13,6607.22949219
14,8413.47167969
15,5885.95605469
16,4520.79394531
17,5730.76660156
18,9252.2265625
19,10703.6425781
20,9219.765625
21,7176.98974609
22,5179.8671875
23,6187.1328125
24,4300.65234375
25,7984.54833984
26,10321.0019531
27,8523.17089844
28,5627.9453125
29,5121.40332031
30,4593.93847656
31,5535.26708984
32,10300.4980469
33,7101.58886719
34,5467.10595703
35,5330.38085938
36,7572.26611328
37,4045.11108398
38,7072.46142578
39,4373.74316406
40,6575.73779297
41,6919.01074219
42,5557.67236328
43,7366.78173828
44,6344.09814453
45,4736.95019531
46,6643.32519531
47,7492.57714844
48,11155.2333984
49,6131.29833984
50,8014.65625
51,7140.1328125
52,9328.20800781
53,6647.99072266
54,9153.54199219
55,4794.27636719
56,5219.24658203
57,6371.06494141
58,6167.39990234
59,8714.26269531
60,7897.73388672
61,5469.62011719
62,7502.53173828
63,6020.63769531
64,9973.56152344
65,3946.96044922
66,12548.6679688
67,5069.84326172
68,5549.71582031
69,8226.99707031
70,5502.03076172
71,5864.08398438
72,6264.77734375
73,7508.15136719
74,5644.82666016
75,5267.48974609
76,7083.49951172
77,7954.68261719
78,6880.44628906
79,4990.8984375
80,7070.12792969
81,10140.0332031
82,6620.35107422
83,4825.81982422
84,7197.3359375
85,5837.15820312
86,6327.26220703
87,6718.01855469
88,4077.82910156
89,8026.20751953
90,6146.41113281
91,7135.83691406
92,6724.30761719
93,4158.79638672
94,6839.79296875
95,5210.84472656
96,7561.31054688
97,8655.27734375
98,5134.03710938
99,5187.71923828
100,6415.04248047
101,5872.80517578
102,5507.859375
103,7479.19677734
104,6277.95507812
105,7630.84179688
106,5768.25
107,4490.32714844
108,6377.625
109,7867.86230469
110,8086.65869141
111,8001.22119141
112,7906.00927734
113,5621.25488281
114,8520.43261719
115,5559.06689453
116,7698.875
117,8952.65625
118,6534.90820312
119,9665.48632812
120,7980.65039062
121,7510.03466797
122,6150.67480469
123,6961.21728516
124,7998.29150391
125,6246.22705078
126,3999.45239258
127,5660.24658203
128,7646.61523438
129,6175.41162109
130,4937.63720703
131,8500.22070312
132,6232.23583984
133,5388.35107422
134,5805.78515625
135,5391.97070312
136,7281.34716797
137,7557.74121094
138,6871.33007812
139,5707.64160156
140,4492.99658203
141,6568.30322266
142,3861.43188477
143,6284.61767578
144,5173.45263672
145,8741.41796875
146,6619.10058594
147,6046.82324219
148,8598.75683594
149,5178.77539062
150,5230.09570312
151,9968.04492188
152,6910.89160156
153,8363.82519531
154,7400.93896484
155,5734.46826172
156,5999.63867188
157,5179.625
158,7775.35693359
159,11480.6679688
160,6617.68017578
161,3385.12475586
162,4981.75683594
163,8120.54345703
164,8595.41210938
165,6148.81542969
166,6836.81835938
167,5005.11035156
168,5480.32568359
169,3188.48754883
170,4996.92431641
171,6236.70166016
