Id,Sales
1,4526.97802734
2,7207.97753906
3,8722.47851562
4,7372.08837891
5,6471.68164062
6,5503.22216797
7,7884.66015625
8,7916.16552734
9,4897.56445312
10,5775.71582031
11,7133.12841797
12,7820.54785156
13,6913.10693359
14,8342.2109375
15,5786.46826172
16,4471.11523438
17,5620.77246094
18,9169.13085938
19,10416.3144531
20,9318.89746094
21,7251.87695312
22,4843.72265625
23,6031.15576172
24,4186.60302734
25,8057.69433594
26,10939.9736328
27,8539.37988281
28,5496.19824219
29,4994.78466797
30,4439.19140625
31,5536.36035156
32,10129.1113281
33,6629.98144531
34,5354.484375
35,5460.6015625
36,7462.39453125
37,3769.78613281
38,7163.05908203
39,4271.66455078
40,6459.90869141
41,6522.00585938
42,5412.52050781
43,7475.63818359
44,6468.10253906
45,4610.95507812
46,6713.36181641
47,7408.00830078
48,11646.5166016
49,6318.23388672
50,8041.04199219
51,6961.10400391
52,9611.63476562
53,6547.94238281
54,9095.85058594
55,4632.07080078
56,5197.71923828
57,6246.63818359
58,5975.74853516
59,8793.84960938
60,7809.88867188
61,5492.54003906
62,7385.55224609
63,5996.54931641
64,9984.65917969
65,3839.29150391
66,12736.2587891
67,5280.25732422
68,5615.76171875
69,8179.04394531
70,5504.49267578
71,5970.08544922
72,6269.07519531
73,7379.77783203
74,5650.35351562
75,5270.55029297
76,7202.36279297
77,7907.39697266
78,7238.57421875
79,4832.85400391
80,7022.19580078
81,10362.5869141
82,6488.67333984
83,4511.07617188
84,7082.88476562
85,5335.74755859
86,6191.83789062
87,6803.67431641
88,3941.38452148
89,7759.66552734
90,5879.88427734
91,6955.48291016
92,6397.44433594
93,4249.66503906
94,5482.63134766
95,5100.52783203
96,7871.37548828
97,8599.2734375
98,5216.1953125
99,4811.96582031
100,6624.65869141
101,5806.91503906
102,5462.84716797
103,7326.88818359
104,6458.91064453
105,7351.70410156
106,5724.09033203
107,4538.62597656
108,6261.58740234
109,8059.30078125
110,8298.78515625
111,8210.38671875
112,7990.37646484
113,5424.53173828
114,8467.64257812
115,5771.07324219
116,7530.68554688
117,8741.06738281
118,6538.63037109
119,9818.37695312
120,7822.62207031
121,7422.07568359
122,6003.11328125
123,6933.49853516
124,8163.49560547
125,6257.06152344
126,3840.17773438
127,5286.41552734
128,7874.55908203
129,5860.90820312
130,4749.9765625
131,8427.90429688
132,6233.18115234
133,5416.47119141
134,5757.87158203
135,5460.02880859
136,7649.16113281
137,7336.40576172
138,6785.28222656
139,5669.96240234
140,4586.51708984
141,6541.41259766
142,3764.03662109
143,6140.62744141
144,5143.87988281
145,8412.51660156
146,6433.87304688
147,6266.28320312
148,8634.12011719
149,5158.91601562
150,5009.36572266
151,9963.15039062
152,6887.24853516
153,8402.80566406
154,7420.81542969
155,5460.15869141
156,5983.33398438
157,5209.57226562
158,7777.53759766
159,11801.7763672
160,6278.08691406
161,3203.8425293
162,4739.14208984
163,8293.83984375
164,8435.75292969
165,5929.53125
166,7142.40771484
167,4907.52490234
168,5417.64453125
169,3177.05273438
170,5001.06835938
171,6198.35546875
172,6782.33154297
173,6887.54394531
174,6415.25634766
175,8185.45117188
176,9406.10449219
177,7811.84765625
178,4899.30712891
179,9046.94042969
180,10141.5517578
181,6223.30761719
182,7780.07470703
183,5456.59228516
184,6401.92480469
185,4399.34277344
186,7179.52294922
187,4988.44726562
188,8565.03417969
189,7113.03857422
190,8549.38769531
191,8453.69824219
192,5729.62402344
193,8042.26904297
194,18093.7324219
195,10671.7373047
196,5684.92480469
