Id,Sales
1,4715.88511967
2,7591.00473173
3,9079.74736988
4,7561.47597955
5,6684.48121078
6,5756.74031441
7,8119.8597794
8,8141.437873
9,5240.19435166
10,5964.6477394
11,7109.75502723
12,8137.56682715
13,7052.48063997
14,8830.58814572
15,5983.69739703
16,4667.62724169
17,5929.7206911
18,9683.90342634
19,11521.3021916
20,9942.38194558
21,7514.65782057
22,5448.64082103
23,6140.16364562
24,4392.33751436
25,8292.71017146
26,10851.5770761
27,9071.03297026
28,5923.61416542
29,5344.00416229
30,4852.52317832
31,5705.50382153
32,10717.1287714
33,7238.14897956
34,5694.77353576
35,5642.79755404
36,7795.81800261
37,3991.44407323
38,7315.58212598
39,4471.19430502
40,6875.61802864
41,7120.25703229
42,5660.70373168
43,7652.6946728
44,6601.93500687
45,4710.67022759
46,6982.64789211
47,7510.35593738
48,11623.5253246
49,6376.41472075
50,8470.63188622
51,7134.65254556
52,9546.47232386
53,6720.72721627
54,9691.29775119
55,4909.7126683
56,5200.64522876
57,6443.09377496
58,6267.27969839
59,8983.82985932
60,8029.56640036
61,5822.4860618
62,7892.04079161
63,6283.37820586
64,10583.7876795
65,4005.25270223
66,13358.7849887
67,5191.2124835
68,5978.33906236
69,8392.31395273
70,5659.90512939
71,6314.15464624
72,6427.30851295
73,7703.49017854
74,5604.18020351
75,5398.07164802
76,7658.18138337
77,7914.51329245
78,7430.35991616
79,5054.26628484
80,7231.87333041
81,10821.1232883
82,6680.17842782
83,4703.15871106
84,7376.30594994
85,6035.95139276
86,6508.62143281
87,6916.14169503
88,4165.92934477
89,8035.00762979
90,6200.17983118
91,7582.8847249
92,6644.71809297
93,4293.88097528
94,6235.75477243
95,5351.28813428
96,7858.09717541
97,9209.78017854
98,5322.76008021
99,5327.06101986
100,6846.32640863
101,6129.45609549
102,5747.61450864
103,7583.01019816
104,6770.89902794
105,7852.49927531
106,5837.73047833
107,4618.53142738
108,6762.07281708
109,8295.61823134
110,8537.3384576
111,8452.62543877
112,8175.85320283
113,5833.35637267
114,8784.11729748
115,5922.95747097
116,7995.94321264
117,9373.9626105
118,6769.90237474
119,10170.3649662
120,8098.07867286
121,7859.71342314
122,6280.69489626
123,7166.67473291
124,8254.13490804
125,6658.05218182
126,4088.59142621
127,5665.34266179
128,8014.45868463
129,6244.89116591
130,4769.25023031
131,8888.39108575
132,6713.17832783
133,5626.24953464
134,6054.827639
135,5681.62080688
136,7680.75096907
137,7628.20507753
138,7187.03742608
139,5776.99735943
140,4796.51105229
141,6673.11006143
142,3870.94750085
143,6378.30886831
144,5320.06160403
145,8970.32643416
146,6990.33669562
147,6380.01776444
148,9114.76698941
149,5464.90176867
150,5086.34823974
151,10739.4125801
152,7465.41186145
153,8483.204858
154,7660.76360653
155,5929.32561682
156,6315.67284242
157,5431.0725712
158,8231.61337342
159,11789.726331
160,6436.5903164
161,3419.45518614
162,4913.06029049
163,8693.28715483
164,9069.2740888
165,6533.0969901
166,7373.30103608
167,5173.26183333
168,5548.16364854
169,3379.38068191
170,5186.15938145
171,6308.12694079
172,6990.53169971
173,7481.97273194
174,6430.70062906
