Id,Sales
1,4192.27994792
2,7103.46044922
3,9415.1468099
4,6765.75667318
5,7120.4444987
6,5642.90836589
7,7976.3898112
8,7867.33121745
9,5464.09505208
10,5326.85253906
11,6575.2664388
12,8014.65738932
13,7136.77718099
14,8986.83463542
15,5766.2890625
16,4957.22672526
17,5493.19498698
18,9906.82324219
19,10869.9840495
20,9184.51888021
21,8209.1875
22,4275.30843099
23,5627.5999349
24,4037.84643555
25,7621.72021484
26,10864.8925781
27,9265.7281901
28,5859.76676432
29,4914.69759115
30,4238.75813802
31,5727.76790365
32,10243.3645833
33,6243.18164062
34,4918.04296875
35,5147.4140625
36,7615.81119792
37,3178.42081706
38,7663.40445964
39,4330.30680339
40,6689.06689453
41,6932.18229167
42,5465.97460938
43,7839.39371745
44,6801.94775391
45,5591.56705729
46,6450.32454427
47,7583.19417318
48,11409.8929036
49,5661.55598958
50,8026.56835938
51,7743.93929036
52,8912.72884115
53,6498.39469401
54,8807.61376953
55,4237.57779948
56,4854.76220703
57,5795.3046875
58,5875.68945312
59,8890.91943359
60,7947.27604167
61,5563.14941406
62,7230.83121745
63,6801.22998047
64,9519.78938802
65,3919.54142253
66,13461.9736328
67,4616.79239909
68,5891.85335286
69,8116.1492513
70,4439.7796224
71,6407.32584635
72,5897.8844401
73,7654.76285807
74,5398.58219401
75,5893.16813151
76,7173.85335286
77,7155.9288737
78,7017.74576823
79,4884.30322266
80,7157.64241536
81,11750.1533203
82,6539.70117188
83,4656.8894043
84,6392.81559245
85,5826.20703125
86,6088.99104818
87,7715.79361979
88,3772.60970052
89,8377.55485026
90,6126.72347005
91,6995.68180339
92,7248.09163411
93,4631.38850911
94,5251.7820638
95,4780.35782878
96,8436.66438802
97,8627.57080078
98,4757.15527344
99,4574.45703125
100,6931.77766927
101,5873.18017578
102,6099.06298828
103,7516.29882812
104,6102.78401693
105,7864.00976562
106,5767.19775391
107,4304.22054036
108,6768.50097656
109,8093.06787109
110,7503.74625651
111,7744.81201172
112,8010.02945964
113,5561.01676432
114,8549.54508464
115,5706.21663411
116,6583.01692708
117,8769.95507812
118,5950.68701172
119,10105.0188802
120,8164.30013021
121,7247.71728516
122,5834.1468099
123,7127.58577474
124,7702.34814453
125,6144.5797526
126,3622.3531901
127,4896.04150391
128,7797.10611979
129,5128.30859375
130,3824.69352214
131,8286.21240234
132,6428.32568359
133,5757.50520833
134,5412.65738932
135,5266.68098958
136,7376.32242839
137,6725.0563151
138,6364.41308594
139,5697.73144531
140,5397.02669271
141,6380.37386068
142,3590.97167969
143,6417.59488932
144,5633.11165365
145,8220.64550781
146,7195.26204427
147,6056.29915365
148,12523.6318359
149,5673.4593099
150,5178.96891276
151,10232.3733724
152,7057.49934896
153,8601.34798177
154,7258.71549479
155,5068.40348307
156,6301.91650391
157,5225.60042318
158,7793.6858724
159,10993.9267578
160,5984.47509766
161,3155.51497396
162,5013.66585286
163,8388.19498698
164,8650.3733724
165,6265.1656901
166,6468.29264323
167,4766.77652995
168,5026.44254557
169,3150.0843099
170,4774.57666016
171,6127.66031901
172,7255.11002604
173,6273.26578776
174,7124.24251302
175,7927.50146484
176,8822.18343099
177,7354.69807943
178,4850.07128906
179,9060.25390625
180,11095.5768229
181,5635.01708984
182,7317.29296875
183,5099.50390625
184,6489.25325521
185,3898.80322266
186,7067.8811849
187,5423.30159505
188,8784.82389323
189,6926.35644531
190,8075.59960938
191,7531.68294271
192,5323.76285807
193,8870.92675781
194,18463.0364583
195,10028.0996094
196,5456.82714844
197,2969.76611328
198,6002.90218099
199,7890.03678385
200,5819.23974609
201,12431.9052734
202,20624.9954427
203,4211.53702799
204,5205.94726562
205,8646.9000651
206,5407.41259766
207,7509.86425781
208,6224.94222005
209,7847.43538411
210,5048.83121745
211,6872.43310547
212,6542.91536458
213,7250.73307292
214,9545.12223307
215,5915.50032552
216,5936.49967448
217,7044.54459635
218,5121.59407552
219,5228.20751953
220,7639.95524089
221,5966.41959635
222,5305.51871745
223,7128.90673828
224,5830.8116862
225,6060.73763021
226,7062.22998047
227,6884.72477214
228,8678.39388021
229,6816.35286458
230,7552.70540365
231,5590.16080729
232,4097.00569661
233,6042.5242513
234,6546.9695638
235,6126.59391276
236,4292.82169596
237,8395.99609375
238,6714.07324219
239,9273.37858073
240,7266.22981771
241,5553.80745443
242,4930.2898763
243,4471.76627604
244,9735.34667969
245,5156.25911458
246,7297.76171875
247,14649.2643229
248,7743.05192057
249,6330.00358073
250,5106.56380208
251,4355.44580078
252,6777.84082031
253,3500.00838216
254,5356.38167318
255,10495.7845052
256,5107.07617188
257,14928.9010417
258,13164.9671224
259,5082.89290365
260,6470.19173177
261,6335.8289388
262,6579.75683594
263,5756.69775391
264,11513.7815755
265,7649.92464193
266,9534.99902344
