Id,Sales
1,4438.40380859
2,7293.55273438
3,8930.09960938
4,7241.48144531
5,6661.44726562
6,5603.44433594
7,8011.8515625
8,8033.4375
9,4976.34277344
10,5639.51464844
11,7185.27050781
12,7760.50927734
13,6838.07080078
14,8891.71777344
15,5751.17529297
16,4447.79589844
17,5769.92285156
18,9481.44042969
19,11026.5419922
20,9400.34667969
21,7388.64501953
22,4768.13476562
23,6086.81542969
24,4198.40869141
25,8045.58349609
26,10819.5019531
27,8614.01660156
28,5721.57421875
29,5109.0390625
30,4479.98632812
31,5593.42675781
32,10352.9160156
33,6893.65625
34,5521.16699219
35,5226.50488281
36,7541.64013672
37,3810.79443359
38,7254.78271484
39,4397.03076172
40,6658.90625
41,6876.81152344
42,5649.58837891
43,7551.98388672
44,6478.9140625
45,4606.1015625
46,6670.96533203
47,7473.65576172
48,11615.2236328
49,6153.13964844
50,8090.546875
51,7097.5390625
52,9335.55078125
53,6572.50830078
54,9263.03417969
55,4689.73388672
56,5212.78320312
57,6268.453125
58,6170.52441406
59,8734.3671875
60,7930.66015625
61,5474.01464844
62,7610.77246094
63,6071.27001953
64,10099.1972656
65,3848.84008789
66,12778.0644531
67,5041.55957031
68,5549.53564453
69,8150.73632812
70,5302.91992188
71,6009.66748047
72,6142.27392578
73,7534.34277344
74,5589.15478516
75,5322.14550781
76,7363.10058594
77,7815.21630859
78,7131.49560547
79,4996.953125
80,7042.69433594
81,10417.7841797
82,6521.71386719
83,4807.71728516
84,7318.68847656
85,5856.37597656
86,6213.85302734
87,6840.53027344
88,4031.33984375
89,8048.26220703
90,6171.64306641
91,7127.70800781
92,6725.70605469
93,4129.484375
94,6295.42285156
95,5229.95605469
96,7884.02099609
97,8717.2890625
98,5069.68847656
99,5045.03271484
100,6838.85351562
101,5862.46777344
102,5682.59912109
103,7073.23730469
104,6343.08154297
105,7599.72509766
106,5642.19970703
107,4454.32568359
108,6386.36035156
109,7880.51757812
110,8001.22119141
111,8253.68066406
112,7994.68359375
113,5656.73291016
114,8535.17089844
115,5622.14501953
116,7608.89990234
117,8943.66113281
118,6479.34082031
119,9738.38476562
120,8091.06396484
121,7529.56542969
122,6146.96240234
123,6979.61328125
124,8240.81152344
125,6343.88037109
126,3861.00463867
127,5485.94287109
128,7668.00732422
129,6047.35400391
130,4766.41113281
131,8464.76855469
132,6379.16455078
133,5391.05517578
134,5721.83056641
135,5377.84570312
136,7425.19091797
137,7518.65722656
138,6855.65136719
139,5691.20751953
140,4657.83984375
141,6498.82519531
142,3721.45410156
143,6404.0625
144,5335.07617188
145,8679.61523438
146,6542.66064453
147,6093.36181641
148,9246.74804688
149,5172.59423828
150,5081.45800781
151,10222.9921875
152,6784.96533203
153,8463.63769531
154,7415.04199219
155,5788.10791016
156,6180.55029297
157,5185.56689453
158,8046.09033203
159,11532.984375
160,6498.94287109
161,3279.07983398
162,4912.15673828
163,8358.17089844
164,8717.09765625
165,6268.58496094
166,6738.47119141
167,5041.86279297
168,5390.13476562
169,3208.46704102
170,4993.91796875
171,6228.84228516
172,6967.12207031
173,6835.13623047
174,6269.03955078
175,8122.50292969
176,9321.62597656
177,7872.02832031
178,4941.16601562
179,9066.609375
180,10665.4179688
181,6250.64306641
182,7708.16943359
183,5564.47265625
184,6534.55322266
185,4416.99072266
186,7058.84814453
187,5267.59521484
188,8686.29785156
189,7263.19482422
190,8544.2109375
191,8465.09082031
192,5879.95166016
193,8622.51660156
194,18670.8457031
195,10669.3759766
196,5940.47412109
197,3087.7434082
198,6189.47607422
199,8797.32324219
200,5549.4296875
