Id,Sales
1,4319.93554688
2,7091.99707031
3,9347.86425781
4,7328.78955078
5,7326.15478516
6,5706.11230469
7,7386.53857422
8,8050.95703125
9,4885.63330078
10,5786.87158203
11,6959.0859375
12,8130.56396484
13,7495.09326172
14,8943.20898438
15,5983.20849609
16,4665.67529297
17,5778.0078125
18,9672.83691406
19,11114.7597656
20,9593.54589844
21,8162.90380859
22,4515.30371094
23,5845.61035156
24,4351.22607422
25,7845.53857422
26,10977.234375
27,8950.57324219
28,5624.62304688
29,5242.88232422
30,4482.38037109
31,6207.08789062
32,10280.8876953
33,6726.68115234
34,5403.91064453
35,5473.28857422
36,7904.01855469
37,3590.64331055
38,7293.24658203
39,4396.02441406
40,7094.10791016
41,7207.47558594
42,5720.55908203
43,7974.14501953
44,6879.90136719
45,5000.62939453
46,6696.84912109
47,7779.92626953
48,12365.6904297
49,6176.14208984
50,8196.78710938
51,7324.30322266
52,9293.0859375
53,6629.40576172
54,9365.16796875
55,4856.64892578
56,5242.17724609
57,6262.10693359
58,6351.17578125
59,9098.43652344
60,7858.42041016
61,5675.85498047
62,7630.65234375
63,7698.63964844
64,10209.8574219
65,3899.83422852
66,13194.8232422
67,4878.05224609
68,6140.09472656
69,8107.87402344
70,5530.28515625
71,6467.61523438
72,6182.74365234
73,7587.92626953
74,5669.69726562
75,5845.57128906
76,7628.68017578
77,7800.15869141
78,7252.45117188
79,5309.59570312
80,7019.27636719
81,11106.4941406
82,6733.43408203
83,4757.50830078
84,7225.2890625
85,5929.44628906
86,5934.97460938
87,7609.05957031
88,4036.00708008
89,8065.35253906
90,6192.26904297
91,7239.85839844
92,7068.90722656
93,4094.953125
94,5680.61035156
95,5217.57373047
96,8038.78759766
97,8731.91796875
98,5298.06103516
99,4610.66015625
100,7502.28125
101,5906.79345703
102,5984.91503906
103,6500.53613281
104,6479.16748047
105,7614.78808594
106,5764.31201172
107,4301.75195312
108,6752.52294922
109,7841.08789062
110,7751.79443359
111,8448.07226562
112,7905.53417969
113,5579.26855469
114,9251.84765625
115,5615.00146484
116,7252.36083984
117,9338.11523438
118,6552.796875
119,10337.9375
120,7749.31787109
121,7633.07617188
122,6056.41113281
123,7326.26660156
124,7996.62060547
125,6680.75878906
126,3891.77734375
127,5582.22314453
128,7582.34082031
129,5511.64306641
130,4572.41162109
131,8584.07324219
132,6409.12207031
133,5471.54003906
134,6119.65429688
135,5366.68457031
136,7450.02734375
137,7466.18212891
138,6782.75244141
139,5941.25585938
140,4984.31884766
141,6445.19921875
142,3692.88378906
143,6277.97314453
144,5500.86572266
145,8641.54296875
146,7129.74121094
147,6278.00292969
148,11175.6796875
149,5134.90869141
150,5856.24755859
151,10594.328125
152,7017.64941406
153,8375.3125
154,7308.25292969
155,6005.10644531
156,6317.33007812
157,5430.18505859
158,8465.02636719
159,11643.8066406
160,6370.39648438
161,3182.72558594
162,4643.99853516
163,8441.05664062
164,8633.97167969
165,6039.87744141
166,6981.73730469
167,5154.16455078
168,5376.40429688
169,3228.54101562
170,5167.05664062
171,6439.10351562
172,7291.3828125
173,6666.06787109
174,8818.8125
175,8059.80810547
176,9635.88476562
177,7757.40820312
178,5258.63916016
179,9069.70605469
180,10293.515625
181,6198.19580078
182,7721.51757812
183,5492.01611328
184,6579.34521484
185,4343.57080078
186,7087.32421875
187,5329.54199219
188,9235.68652344
189,7276.23730469
190,8328.07617188
191,8268.54101562
192,5909.92675781
193,8906.84375
194,19787.921875
195,10424.3447266
196,6193.49755859
197,2897.58276367
198,6314.19140625
199,8002.44238281
200,5743.87304688
201,12748.1806641
202,19658.8066406
203,3849.02734375
204,5379.07666016
205,9378.35253906
206,4703.75683594
207,9041.14355469
208,6808.25097656
209,7699.44042969
210,5175.20507812
211,5988.87841797
212,6218.62011719
213,7500.29199219
214,9075.35644531
215,6620.12988281
216,6106.18505859
217,7066.19042969
218,5104.88867188
219,4920.828125
220,7660.53662109
221,5992.42089844
222,5913.59765625
223,7084.91845703
224,6574.22607422
225,5882.43115234
226,7210.11572266
227,7231.328125
228,8400.31347656
229,7408.48193359
230,7934.96533203
231,5885.79296875
232,3936.18066406
233,6247.47802734
234,6875.89306641
235,6409.84960938
236,4387.68359375
237,8529.67675781
238,7269.41845703
239,9633.33007812
240,6904.40185547
241,5761.92626953
242,5539.18115234
243,4795.74462891
244,9904.06835938
245,5022.11621094
246,7702.09179688
247,15770.2070312
248,7568.95166016
249,8321.01757812
250,5627.95068359
251,4522.96826172
252,7377.27246094
253,4219.78515625
254,5693.91162109
255,10961.4365234
256,5649.76611328
257,17520.1484375
258,13874.1953125
259,5248.53173828
260,6827.890625
261,5962.53955078
